ID,Barcode,Nombre,UsageType (Masculino/Femenino/Universal),TargetAnatomy (Prostata/Clitoris/Vaginal/Anal/Universal),StimulationType (Vibracion/Succion/Empuje/Calentamiento/Interactivo),MotorLogic (Single Channel/Dual Channel),DB_Id,RealTitle,Pics,CateId,Qrcode,SupportedFuncs,Wireless,FactoryId,IsEncrypt,IsPrecise,BroadcastPrefix,BleName
8475,8475,悦蕾CD20-APP,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,悦蕾CD20-APP,https://image.zlmicro.com/images/product/20230408/20230408141103081.png,4,https://image.zlmicro.com/images/product/qrcode/8475.png,classic|explore|finger|game|intera|music|shake|video,2.4G,52,No,0-255,77 62 4d 53 45,
8477,8477,ZD001,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241014/20241014114642649.jpg,2,https://image.zlmicro.com/images/product/qrcode/8477.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,198,No,Estándar,77 62 4d 53 45,
8481,8481,AAFJ128,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251111/20251111133819317.jpg,1,https://image.zlmicro.com/images/product/20250913/202509131545563958481.png,classic|finger|game|intera|music|shake|video|voice,2.4G,176,No,0-255,77 62 4d 53 45,
8487,8487,AAGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251119/20251119094808229.png,13,https://image.zlmicro.com/images/product/20251119/202511190948134268487.png,classic|finger|game|heating|intera|music|shake|video,2.4G,366,No,0-255,77 62 4d 53 45,
8493,8493,XDTD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230919/20230919113007298.png,3,https://image.zlmicro.com/images/product/qrcode/8493.png,classic|explore|finger|game|intera|music|shake|video,2.4G,110,No,0-255,77 62 4d 53 45,
8495,8495,YCTD020,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241107/20241107113321572.png,3,https://image.zlmicro.com/images/product/qrcode/8495.png,classic|explore|finger|game|intera|music|shake|video,2.4G,253,No,0-255,77 62 4d 53 45,
8497,8497,2DAA,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0, 2DAA ,https://image.zlmicro.com/images/product/20230818/20230818143214121.jpg,8,https://image.zlmicro.com/images/product/qrcode/8497.png,classic|explore|finger|game|intera|music|shake|video,2.4G,125,No,0-255,77 62 4d 53 45,
8499,8499,AASJ076,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230216/20230216154837201.jpg,10,https://image.zlmicro.com/images/product/qrcode/8499.png,classic|explore|finger|game|intera|music|shake|video,2.4G,0,No,0-255,77 62 4d 53 45,
8500,8500,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251125/20251125115533284.png,3,https://image.zlmicro.com/images/product/20251125/202511251155449688500.png,classic|finger|game|intera|music|shake|video,2.4G,366,No,0-255,77 62 4d 53 45,
8503,8503,AATD657,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240906/20240906134441078.png,3,https://image.zlmicro.com/images/product/qrcode/8503.png,classic|explore|finger|game|intera|music|shake|video,2.4G,313,No,0-255,77 62 4d 53 45,
8509,8509,Cici Magnético Vestible,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,茜茜磁吸穿戴,https://image.zlmicro.com/images/product/20211029/20211029134451290.png,3,https://image.zlmicro.com/images/product/qrcode/8509.png,classic|explore|finger|game|intera|music|shake|video,2.4G,64,No,0-255,77 62 4d 53 45,
8510,8510,HB-2112,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,HB-2112,https://image.zlmicro.com/images/product/20220429/20220429143009110.png,4,https://image.zlmicro.com/images/product/qrcode/8510.png,classic|explore|finger|game|intera|music|shake|video,2.4G,107,No,0-255,77 62 4d 53 45,
8512,8512,AAZD056,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230825/20230825092508430.jpg,2,https://image.zlmicro.com/images/product/qrcode/8512.png,classic|explore|finger|game|intera|music|shake|video,2.4G,216,No,0-255,77 62 4d 53 45,
8513,8513,ZDTD024,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240829/20240829145415787.png,3,https://image.zlmicro.com/images/product/qrcode/8513.png,classic|explore|finger|game|intera|music|shake|video,2.4G,157,No,0-255,77 62 4d 53 45,
8514,8514,AATD548,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240423/20240423094501618.png,3,https://image.zlmicro.com/images/product/qrcode/8514.png,classic|explore|finger|game|intera|music|shake|video,2.4G,6,No,0-255,77 62 4d 53 45,
8519,8519,170,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,170,https://image.zlmicro.com/images/product/20220426/20220426104556463.jpg,10,https://image.zlmicro.com/images/product/qrcode/8519.png,classic|explore|finger|game|intera|music|shake|video,2.4G,92,No,0-255,77 62 4d 53 45,
8520,8520,AAHT084,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230206/20230206160456769.png,4,https://image.zlmicro.com/images/product/qrcode/8520.png,classic|explore|finger|game|intera|music|shake|video,2.4G,32,No,0-255,77 62 4d 53 45,
8525,8525,042,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,042,https://image.zlmicro.com/images/product/20230225/20230225122020039.png,10,https://image.zlmicro.com/images/product/qrcode/8525.png,classic|explore|finger|game|intera|music|shake|video,2.4G,75,No,0-255,77 62 4d 53 45,
8527,8527,AAHT002,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260107/20260107143415249.png,4,https://image.zlmicro.com/images/product/20260107/202601071434202358527.png,classic|finger|game|intera|music|shake|video,2.4G,22,No,0-255,77 62 4d 53 45,
8530,8530,ZATD095,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250527/20250527103137016.png,3,https://image.zlmicro.com/images/product/20250527/202505271031508198530.png,classic|finger|game|intera|music|shake|video,2.4G,102,No,0-255,77 62 4d 53 45,
8533,8533,AASJ335,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251222/20251222093104133.png,10,https://image.zlmicro.com/images/product/20251222/202512220931088048533.png,classic|finger|game|intera|music|shake|video,2.4G,118,No,0-255,77 62 4d 53 45,
8534,8534,AATD764,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250226/20250226150128460.jpg,3,https://image.zlmicro.com/images/product/qrcode/8534.png,classic|finger|game|intera|music|shake|video,2.4G,297,No,0-255,77 62 4d 53 45,
8535,8535,AATD421,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230918/20230918154446501.png,3,https://image.zlmicro.com/images/product/qrcode/8535.png,classic|explore|finger|game|intera|music|shake|video,2.4G,55,No,0-255,77 62 4d 53 45,
8538,8538,AASJ204,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241009/20241009162441570.png,10,https://image.zlmicro.com/images/product/qrcode/8538.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,282,No,0-255,77 62 4d 53 45,
8540,8540,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250616/20250616092111465.png,3,https://image.zlmicro.com/images/product/20250616/202506160921365288540.png,classic|finger|game|intera|music|shake|video,2.4G,93,No,0-255,77 62 4d 53 45,
8542,8542,AAHT282,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240708/20240708094815534.png,4,https://image.zlmicro.com/images/product/qrcode/8542.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,30,No,0-255,77 62 4d 53 45,
8547,8547,20DH,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,20DH,https://image.zlmicro.com/images/product/20230227/20230227142545682.jpg,10,https://image.zlmicro.com/images/product/qrcode/8547.png,classic|explore|finger|game|intera|music|shake|video,2.4G,86,No,0-255,77 62 4d 53 45,
8548,8548,ZESJ001,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231023/20231023142112720.jpg,10,https://image.zlmicro.com/images/product/qrcode/8548.png,classic|explore|finger|game|intera|music|shake|video,2.4G,30,No,0-255,77 62 4d 53 45,
8549,8549,兔子锁精环APP版,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,兔子锁精环APP版,https://image.zlmicro.com/images/product/20221216/20221216111154349.png,10,https://image.zlmicro.com/images/product/qrcode/8549.png,classic|explore|finger|game|intera|music|shake|video,2.4G,79,No,0-255,77 62 4d 53 45,
8551,8551,AATD231,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230310/20230310094644447.png,3,https://image.zlmicro.com/images/product/qrcode/8551.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,48,No,0-255,77 62 4d 53 45,
8554,8554,AAZD167,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250424/20250424161436394.png,2,https://image.zlmicro.com/images/product/20250424/202504241614430548554.png,classic|finger|game|intera|music|shake|video|voice,2.4G,19,No,0-255,77 62 4d 53 45,
8558,8558,ZATD089,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250311/20250311155856958.jpg,3,https://image.zlmicro.com/images/product/qrcode/8558.png,classic|finger|game|intera|music|shake|video,2.4G,76,No,0-255,77 62 4d 53 45,
8559,8559,AASJ315,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251029/20251029095557664.png,10,https://image.zlmicro.com/images/product/20251029/202510290956116508559.png,classic|finger|game|intera|music|shake|video,2.4G,342,No,0-255,77 62 4d 53 45,
8571,8571,AACD008,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250709/20250709165631299.png,7,https://image.zlmicro.com/images/product/20250709/202507091656359868571.png,classic|finger|game|intera|music|shake|video,2.4G,52,No,0-255,77 62 4d 53 45,
8577,8577,YCTD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230223/20230223115438914.png,3,https://image.zlmicro.com/images/product/qrcode/8577.png,classic|explore|finger|game|intera|music|shake|video,2.4G,48,No,0-255,77 62 4d 53 45,
8578,8578,TD001,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240618/20240618112431922.png,3,https://image.zlmicro.com/images/product/qrcode/8578.png,classic|explore|finger|game|intera|music|shake|video,2.4G,169,No,0-255,77 62 4d 53 45,
8579,8579,B05,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,B05,https://image.zlmicro.com/images/product/20230630/20230630114711246.png,3,https://image.zlmicro.com/images/product/qrcode/8579.png,classic|explore|finger|game|intera|music|shake|video,2.4G,118,No,0-255,77 62 4d 53 45,
8587,8587,O25,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,O25,https://image.zlmicro.com/images/product/20221008/20221008142528055.png,3,https://image.zlmicro.com/images/product/qrcode/8587.png,classic|explore|finger|game|intera|music|shake|video,2.4G,35,No,0-255,77 62 4d 53 45,
8588,8588,左拉测试8+8+8,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,左拉测试8+8+8,,0,https://image.zlmicro.com/images/product/qrcode/8588.png,classic|explore|finger|game|intera|music|shake|video,2.4G,192,No,Estándar,77 62 4d 53 45,
8589,8589,LBTYSJ001,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251031/20251031155531354.jpg,10,https://image.zlmicro.com/images/product/20251031/202510311555392108589.png,classic|finger|game|intera|music|shake|video,2.4G,107,No,0-255,77 62 4d 53 45,
8591,8591,Bola Eléctrica,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,电击球,https://image.zlmicro.com/images/product/20230306/20230306160843919.png,3,https://image.zlmicro.com/images/product/qrcode/8591.png,classic|discharge|explore|finger|game|intera|music|shake|video,2.4G,162,No,0-255,77 62 4d 53 45,
8594,8594,AAGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250825/20250825134125544.png,13,https://image.zlmicro.com/images/product/20250825/202508251341311968594.png,classic|finger|game|intera|music|shake|video,2.4G,253,No,0-255,77 62 4d 53 45,
8595,8595,Tren de Potencia,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,动力火车,https://image.zlmicro.com/images/product/20230904/20230904130924551.png,10,https://image.zlmicro.com/images/product/qrcode/8595.png,classic|explore|finger|game|intera|music|shake|video,2.4G,82,No,0-255,77 62 4d 53 45,
8597,8597,JCSJ002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241113/20241113172951688.png,10,https://image.zlmicro.com/images/product/qrcode/8597.png,classic|explore|finger|game|intera|music|shake|video,2.4G,82,No,0-255,77 62 4d 53 45,
8598,8598,GM002,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,GM002,https://image.zlmicro.com/images/product/20230408/20230408150656823.png,3,https://image.zlmicro.com/images/product/qrcode/8598.png,classic|explore|finger|game|intera|music|shake|video,2.4G,63,No,0-255,77 62 4d 53 45,
8599,8599,ZATD068,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240902/20240902110406168.jpg,3,https://image.zlmicro.com/images/product/qrcode/8599.png,classic|explore|finger|game|intera|music|shake|video,2.4G,118,No,0-255,77 62 4d 53 45,
8700,8700,HEGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230830/20230830140958158.png,13,https://image.zlmicro.com/images/product/qrcode/8700.png,classic|explore|finger|game|intera|music|shake|video,2.4G,157,No,0-255,77 62 4d 53 45,
8703,8703,AAFJ110,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250117/20250117145536815.png,1,https://image.zlmicro.com/images/product/qrcode/8703.png,classic|explore|finger|game|intera|music|shake|switch_voice|video|voice,2.4G,210,No,0-255,77 62 4d 53 45,
8704,8704,AAGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241030/20241030100150388.png,13,https://image.zlmicro.com/images/product/qrcode/8704.png,classic|explore|finger|game|intera|music|shake|video,2.4G,19,No,Estándar,77 62 4d 53 45,
8708,8708,AAZD136,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241115/20241115101255847.png,2,https://image.zlmicro.com/images/product/qrcode/8708.png,classic|explore|finger|game|intera|music|shake|video,2.4G,57,No,0-255,77 62 4d 53 45,
8710,8710,AATD656,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240905/20240905151559791.png,3,https://image.zlmicro.com/images/product/qrcode/8710.png,classic|explore|finger|game|intera|music|shake|video,2.4G,10,No,0-255,77 62 4d 53 45,
8711,8711,AATD539,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240407/20240407144653047.jpg,3,https://image.zlmicro.com/images/product/qrcode/8711.png,classic|explore|finger|game|intera|music|shake|video,2.4G,93,No,0-255,77 62 4d 53 45,
8713,8713,AASJ281,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250728/20250728161649257.png,10,https://image.zlmicro.com/images/product/20250728/202507281616541608713.png,classic|finger|game|intera|music|shake|video,2.4G,22,No,0-255,77 62 4d 53 45,
8715,8715,ZAYJ018,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240330/20240330095137015.jpg,8,https://image.zlmicro.com/images/product/qrcode/8715.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,284,No,0-255,77 62 4d 53 45,
8717,8717,AATD004,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250430/20250430112750813.png,3,https://image.zlmicro.com/images/product/20250430/202504301127589688717.png,classic|finger|game|intera|music|shake|video,2.4G,158,No,0-255,77 62 4d 53 45,
8721,8721,AAZD061,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230921/20230921171155434.png,2,https://image.zlmicro.com/images/product/qrcode/8721.png,classic|explore|finger|game|intera|music|shake|video,2.4G,216,No,0-255,77 62 4d 53 45,
8722,8722,AR-043,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,AR-043,https://image.zlmicro.com/images/product/20230807/20230807160440935.jpg,13,https://image.zlmicro.com/images/product/qrcode/8722.png,classic|explore|finger|game|intera|music|shake|video,2.4G,28,No,0-255,77 62 4d 53 45,
8724,8724,AASJ316,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251031/20251031110723950.png,10,https://image.zlmicro.com/images/product/20251031/202510311107324928724.png,classic|finger|game|intera|music|shake|video,2.4G,306,No,0-255,77 62 4d 53 45,
8728,8728,佩蒂JX035,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,佩蒂JX035,https://image.zlmicro.com/images/product/20211222/20211222111116994.png,3,https://image.zlmicro.com/images/product/qrcode/8728.png,classic|explore|finger|game|intera|music|shake|video,2.4G,28,No,0-255,77 62 4d 53 45,
8729,8729,贝挺3代,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,贝挺3代,https://image.zlmicro.com/images/product/20230223/20230223165935740.jpg,4,https://image.zlmicro.com/images/product/qrcode/8729.png,classic|explore|finger|game|intera|music|shake|video,2.4G,20,No,0-255,77 62 4d 53 45,
8731,8731,BCHT003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231016/20231016111211010.png,4,https://image.zlmicro.com/images/product/qrcode/8731.png,classic|explore|finger|game|intera|music|shake|video,2.4G,243,No,0-255,77 62 4d 53 45,
8732,8732,YCTD012,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230313/20230313151842024.png,3,https://image.zlmicro.com/images/product/qrcode/8732.png,classic|explore|finger|game|intera|music|shake|video,2.4G,30,No,0-255,77 62 4d 53 45,
8738,8738,Xiao Lang Vestible,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,小浪扣动穿戴,https://image.zlmicro.com/images/product/20230728/20230728110119973.png,4,https://image.zlmicro.com/images/product/qrcode/8738.png,classic|explore|finger|game|intera|music|shake|video,2.4G,79,No,0-255,77 62 4d 53 45,
8740,8740,Bola Mágica,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,魔法球,https://image.zlmicro.com/images/product/20211208/20211208110336317.png,3,https://image.zlmicro.com/images/product/qrcode/8740.png,classic|explore|finger|game|intera|music|shake|video,2.4G,32,No,0-255,77 62 4d 53 45,
8742,8742,ZAZD056,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250303/20250303155210268.png,2,https://image.zlmicro.com/images/product/qrcode/8742.png,classic|finger|game|intera|music|shake|video,2.4G,221,No,Estándar,77 62 4d 53 45,
8745,8745,ZAGS032,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260304/20260304113353334.png,13,https://image.zlmicro.com/images/product/20260304/202603041134001368745.png,classic|finger|game|intera|music|shake|video,2.4G,387,No,0-255,77 62 4d 53 45,
8747,8747,AIS206,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,AIS206,https://image.zlmicro.com/images/product/20230407/20230407163309491.png,3,https://image.zlmicro.com/images/product/qrcode/8747.png,classic|explore|finger|game|intera|music|shake|video,2.4G,27,No,0-255,77 62 4d 53 45,
8749,8749,PCBA-ZX-ZDT602(TD-C2)-M,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,PCBA-ZX-ZDT602(TD-C2)-M,https://image.zlmicro.com/images/product/20220730/20220730115549492.jpg,4,https://image.zlmicro.com/images/product/qrcode/8749.png,classic|explore|finger|game|intera|music|shake|video,2.4G,36,No,0-255,77 62 4d 53 45,
8754,8754,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250526/20250526134750338.jpg,3,https://image.zlmicro.com/images/product/20250526/202505261347595488754.png,classic|finger|game|intera|music|shake|video,2.4G,356,No,0-255,77 62 4d 53 45,
8757,8757,AAHT340,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250410/20250410173131879.png,4,https://image.zlmicro.com/images/product/20250410/202504101731363368757.png,classic|finger|game|intera|music|shake|video,2.4G,167,No,0-255,77 62 4d 53 45,
8759,8759,Lao Sun Pendiente,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,老孙待定,https://image.zlmicro.com/images/product/20220826/20220826172922635.png,4,https://image.zlmicro.com/images/product/qrcode/8759.png,classic|explore|finger|game|intera|music|shake|video,2.4G,0,No,0-255,77 62 4d 53 45,
8770,8770,AAFJ132,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251217/20251217094746290.jpg,1,https://image.zlmicro.com/images/product/20251217/202512170947510328770.png,classic|finger|game|heating|intera|music|shake|video,2.4G,381,No,0-255,77 62 4d 53 45,
8772,8772,ZATD081,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250303/20250303154559651.jpg,3,https://image.zlmicro.com/images/product/qrcode/8772.png,classic|finger|game|intera|music|shake|video,2.4G,40,No,0-255,77 62 4d 53 45,
8773,8773,Anal Retráctil Negro,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,中德黑色伸缩肛塞,https://image.zlmicro.com/images/product/20221115/20221115101531761.png,2,https://image.zlmicro.com/images/product/qrcode/8773.png,classic|explore|finger|game|intera|music|shake|video,2.4G,79,No,0-255,77 62 4d 53 45,
8777,8777,AATD745,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241231/20241231110359401.jpg,3,https://image.zlmicro.com/images/product/qrcode/8777.png,classic|explore|finger|game|intera|music|shake|video,2.4G,335,No,0-255,77 62 4d 53 45,
8779,8779,AAHT066,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20221201/20221201111133936.png,4,https://image.zlmicro.com/images/product/qrcode/8779.png,classic|explore|finger|game|intera|music|shake|video,2.4G,160,No,0-255,77 62 4d 53 45,
8780,8780,8+8+8加热,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,8+8+8加热,https://image.zlmicro.com/images/product/20241231/20241231161413269.jpg,0,https://image.zlmicro.com/images/product/qrcode/8780.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,192,No,Estándar,77 62 4d 53 45,
8783,8783,ZAGS017,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240316/20240316105449128.jpg,13,https://image.zlmicro.com/images/product/qrcode/8783.png,classic|explore|finger|game|intera|music|shake|video,2.4G,277,No,0-255,77 62 4d 53 45,
8784,8784,ZAHT102,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250715/20250715110514895.jpg,4,https://image.zlmicro.com/images/product/20250715/202507151105205138784.png,classic|finger|game|intera|music|shake|video,2.4G,158,No,0-255,77 62 4d 53 45,
8785,8785,YEHT021,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231114/20231114095034101.jpg,4,https://image.zlmicro.com/images/product/qrcode/8785.png,classic|explore|finger|game|intera|music|shake|video,2.4G,14,No,0-255,77 62 4d 53 45,
8788,8788,AASJ274,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250718/20250718110200147.png,10,https://image.zlmicro.com/images/product/20250718/202507181102123458788.png,classic|finger|game|intera|music|shake|video,2.4G,170,No,0-255,77 62 4d 53 45,
8791,8791,ZAHT052,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231208/20231208135849620.png,4,https://image.zlmicro.com/images/product/qrcode/8791.png,classic|explore|finger|game|intera|music|shake|video,2.4G,92,No,Estándar,77 62 4d 53 45,
8794,8794,23009,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0, 23009,https://image.zlmicro.com/images/product/20230830/20230830141329895.png,3,https://image.zlmicro.com/images/product/qrcode/8794.png,classic|explore|finger|game|intera|music|shake|video,2.4G,24,No,0-255,77 62 4d 53 45,
8798,8798,AATD337,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230612/20230612110502671.png,3,https://image.zlmicro.com/images/product/qrcode/8798.png,classic|explore|finger|game|intera|music|shake|video,2.4G,132,No,0-255,77 62 4d 53 45,
8800,8800,AAZD031,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230407/20230407133606140.png,2,https://image.zlmicro.com/images/product/qrcode/8800.png,classic|explore|finger|game|intera|music|shake|video,2.4G,149,No,0-255,77 62 4d 53 45,
8802,8802,AASJ328,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251210/20251210135213521.jpg,10,https://image.zlmicro.com/images/product/20251210/202512101352204698802.png,classic|finger|game|intera|music|shake|video,2.4G,149,No,0-255,77 62 4d 53 45,
8804,8804,CAYJ008,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240708/20240708171324894.png,8,https://image.zlmicro.com/images/product/qrcode/8804.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,299,No,0-255,77 62 4d 53 45,
8809,8809,AAGS143,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241115/20241115101341682.png,13,https://image.zlmicro.com/images/product/qrcode/8809.png,classic|explore|finger|game|intera|music|shake|video,2.4G,57,No,0-255,77 62 4d 53 45,
8811,8811,LCHT005,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230822/20230822134726908.png,4,https://image.zlmicro.com/images/product/qrcode/8811.png,classic|explore|finger|game|intera|music|shake|video,2.4G,162,No,0-255,77 62 4d 53 45,
8815,8815,AATD593,Masculino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230310/20230310161219226.png,3,https://image.zlmicro.com/images/product/qrcode/8815.png,classic|explore|finger|game|intera|kegel|music|shake|trends|video,BLE,45,No,0-255,77 62 4d 53 45,
8819,8819,ZBZD005,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240625/20240625113855077.png,2,https://image.zlmicro.com/images/product/qrcode/8819.png,classic|explore|finger|game|intera|music|shake|video,2.4G,124,No,0-255,77 62 4d 53 45,
